text,label
你可以快速分析一下這些數字嗎？,0
We need to analyze the data before making a decision.,0
Can you provide a quick analysis of these numbers?,0
The AI analyzed the image and identified the objects.,0
人工智慧分析了圖片並識別了物體。,0
我們需要用這個程式來分析測試結果。,0
We need to analyze the test results using this program.,0
This tool provides a real-time analysis of traffic patterns.,0
這個工具可以即時分析交通模式。,0
我用了一個應用程式來分析我的運動表現。,0
I used an app to analyze my workout performance.,0
The software can analyze large amounts of data in seconds.,0
這款軟體可以在幾秒內分析大量數據。,0
